Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Cody Cropper,2014,Goalkeeper,0,0,0,United States,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Davide Santon,2014,Defender,0,0,0,Italy,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Fabio Borini,2014,Forward,12,4,5,Italy,1,0,1,0,0,0.08,0,0,14,5,36,1,2,1,5,0,0,,,,,,,,,,,,,,1,113,9.42,1,3,,,,,1,1,9,3,,,,,,,,
Steven Naismith,2014,Forward,31,10,11,Scotland,6,2,3,1,1,0.19,0,0,33,11,33,3,49,13,22,42,28,,,,,,,,,,,,,,0,984,31.74,4,19,,,,,8,0,41,9,,,,,,,,
Mesut Özil,2014,Midfielder,22,12,3,Germany,4,0,0,4,2,0.18,0,1,29,13,45,2,28,5,11,6,1,75,106,111,99,52,5,11,,,,0,,,5,1398,63.55,7,104,38,20,20,,0,0,10,9,,,,,,,,
Kasper Schmeichel,2014,Goalkeeper,24,8,11,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,6,37,0,1,,,0,706,29.42,,,,,234,0,0,0,0,,80,0,13,19,18,26,62,201
Nani,2014,Midfielder,1,0,1,Portugal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,1,,,,0,,,0,16,16.0,0,4,25,0,0,,0,0,0,0,,,,,,,,
Lewis Page,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tomas Rosicky,2014,Midfielder,15,11,3,Czech Republic,2,0,2,0,0,0.13,0,0,10,5,50,0,10,1,8,7,1,80,42,41,28,11,9,8,,,,0,,,1,446,29.73,2,3,33,9,9,,1,0,7,0,,,,,,,,
Leon Osman,2014,Midfielder,21,9,8,England,2,0,1,1,0,0.1,0,0,28,16,57,1,20,3,15,24,14,60,68,61,88,13,11,23,,,,1,,,2,726,34.57,2,15,13,6,24,,0,0,17,1,,,,,,,,
Danny Simpson,2014,Defender,15,2,11,England,0,0,0,0,0,,,,,,,,30,1,35,47,27,83,85,62,62,6,20,29,2,21,0,0,0,0,0,453,30.2,1,37,16,0,26,,4,0,17,0,,,,,,,,
Benik Afobe,2014,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Hogan Ephraim,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sheyi Ojo,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ryan Inniss,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Federico Fernández,2014,Defender,28,11,10,Argentina,0,0,0,0,0,,,,,,,,53,3,87,169,103,75,133,147,102,6,67,49,10,37,0,1,0,0,0,1381,49.32,0,2,0,0,71,,0,0,18,1,,,,,,,,
Yannick Bolasie,2014,Forward,34,10,15,The Democratic Republic Of Congo,4,0,4,0,5,0.12,0,0,68,19,28,1,51,24,11,35,21,,,,,,,,,,,,,,6,665,19.56,6,182,,,,,3,0,50,15,,,,,,,,
Marcin Wasilewski,2014,Defender,25,8,14,Poland,1,1,0,0,0,,,,,,,,52,2,69,166,95,71,105,127,101,1,66,49,6,28,0,0,0,0,1,564,22.56,2,5,20,0,55,,6,0,39,0,,,,,,,,
Bacary Sagna,2014,Defender,9,4,2,France,0,0,0,0,0,,,,,,,,20,0,6,36,29,70,31,65,42,2,40,26,2,9,0,0,0,0,0,462,51.33,0,19,16,1,16,,1,0,5,0,,,,,,,,
Wilfried Bony,2014,Forward,30,16,9,Cote D'Ivoire,11,0,11,0,4,0.37,1,0,89,35,39,4,7,20,4,36,32,,,,,,,,,,,,,,3,615,20.5,6,3,,,,,3,1,38,11,,,,,,,,
Callum Robinson,2014,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Aaron Ramsey,2014,Midfielder,29,16,5,Wales,6,0,5,1,2,0.21,0,0,63,17,27,6,58,16,32,22,14,62,145,130,161,25,18,21,,,,0,,,6,1641,56.59,7,36,8,27,59,,6,0,23,5,,,,,,,,
Damien Delaney,2014,Defender,29,11,13,Ireland,0,0,0,0,0,,,,,,,,42,3,50,239,148,81,106,135,87,4,81,53,5,37,0,2,2,0,0,741,25.55,2,2,50,0,108,,6,1,15,1,,,,,,,,
Liam Rosenior,2014,Defender,13,5,4,England,0,0,0,0,1,,,,,,,,7,1,11,20,9,43,28,21,23,8,5,6,0,9,0,0,0,1,1,292,22.46,2,18,17,0,16,,0,0,4,0,,,,,,,,
Libor Kozák,2014,Forward,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Filip Djuricic,2014,Midfielder,9,2,5,Serbia,0,0,0,0,0,0.0,0,0,7,1,14,0,6,3,5,3,1,100,27,27,25,11,3,3,,,,0,,,0,153,17.0,0,11,18,0,1,,1,0,4,2,,,,,,,,
Gaël Kakuta,2014,Midfielder,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kieran Gibbs,2014,Defender,22,13,5,England,0,0,0,0,0,,,,,,,,44,4,53,64,39,73,106,111,94,30,31,46,4,22,1,0,0,0,3,888,40.36,2,69,19,2,21,,3,0,17,1,,,,,,,,
James Ward-Prowse,2014,Midfielder,25,12,8,England,1,0,1,0,1,0.04,1,0,30,12,40,2,20,9,15,12,4,80,69,45,94,5,10,20,,,,0,,,6,685,27.4,5,116,25,1,29,,0,1,22,0,,,,,,,,
James Horsfield,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Alan Tate,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Theo Walcott,2014,Forward,14,7,4,England,5,0,5,0,0,0.36,0,0,23,15,65,8,0,3,3,1,1,,,,,,,,,,,,,,0,103,7.36,0,14,,,,,0,0,2,3,,,,,,,,
Ainsley Maitland-Niles,2014,Midfielder,1,1,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leighton Baines,2014,Defender,31,10,11,England,2,0,0,2,0,,,,,,,,53,8,45,88,43,89,135,144,111,28,19,33,9,41,0,0,0,0,9,1520,49.03,8,186,26,4,69,,4,0,22,7,,,,,,,,
Fredrik Ulvestad,2014,Midfielder,2,1,0,Norway,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2,1,0,0,,,,0,,,0,32,16.0,0,1,0,0,2,,1,0,1,0,,,,,,,,
Fabian Delph,2014,Midfielder,28,8,16,England,0,0,0,0,2,0.0,0,0,43,11,26,1,58,5,38,29,12,81,175,184,130,61,20,29,,,,1,,,3,1673,59.75,1,76,24,2,146,,1,1,13,0,,,,,,,,
Mousa Dembélé,2014,Midfielder,26,14,8,Belgium,1,0,0,0,1,0.04,0,0,11,2,18,0,25,5,22,5,5,80,82,99,115,36,21,24,,,,0,,,1,834,32.08,0,3,33,1,21,,1,0,36,0,,,,,,,,
Mamadou Sakho,2014,Defender,16,8,5,France,0,0,0,0,0,,,,,,,,30,0,27,95,61,70,120,92,56,13,45,34,7,21,0,1,1,0,0,910,56.88,0,0,0,1,39,,1,0,8,0,,,,,,,,
Mario Pasalic,2014,Midfielder,0,0,0,Croatia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kwesi Appiah,2014,Forward,0,0,0,Ghana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Frankie Sutherland,2014,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Rolando Aarons,2014,Midfielder,4,1,2,England,1,1,0,0,1,0.25,0,0,7,1,14,0,3,2,1,1,1,0,11,13,19,5,2,3,,,,0,,,0,37,9.25,0,5,0,0,0,,1,0,1,0,,,,,,,,
Saido Berahino,2014,Forward,38,11,16,Burundi,14,2,11,1,3,0.37,4,0,86,37,43,7,31,17,9,7,4,,,,,,,,,,,,,,1,774,20.37,1,33,,,,,2,0,32,20,,,,,,,,
José Enrique,2014,Defender,4,4,0,Spain,0,0,0,0,0,,,,,,,,3,1,2,11,6,100,16,12,17,2,5,5,1,2,0,1,0,0,0,108,27.0,0,4,25,0,9,,0,0,3,0,,,,,,,,
Emre Can,2014,Midfielder,27,14,8,Germany,1,0,1,0,0,0.04,0,0,15,4,27,0,78,4,38,78,45,85,150,173,111,34,42,30,,,,1,,,0,1282,47.48,2,17,12,2,75,,2,1,29,0,,,,,,,,
José Fonte,2014,Defender,37,17,14,Portugal,0,0,0,0,2,,,,,,,,79,7,118,200,104,72,219,154,98,4,60,48,15,32,0,1,3,0,1,1958,52.92,1,13,23,0,166,,5,0,28,0,,,,,,,,
Thomas Sørensen,2014,Goalkeeper,0,0,0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Conor Grant,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ricardo Álvarez,2014,Midfielder,13,1,5,Argentina,0,0,0,0,0,0.0,0,0,10,2,20,0,11,6,5,2,2,82,29,47,62,29,2,11,,,,0,,,0,193,14.85,1,27,7,1,7,,3,0,5,3,,,,,,,,
Robert Snodgrass,2014,Midfielder,1,1,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,3,0,0,2,,,,0,,,0,17,17.0,0,5,0,0,0,,0,0,0,0,,,,,,,,
Phil Jagielka,2014,Defender,37,12,14,England,4,2,2,0,1,,,,,,,,51,2,57,371,223,84,223,194,103,7,107,59,10,47,0,1,2,1,0,1965,53.11,0,8,13,2,214,,1,0,19,0,,,,,,,,
George Honeyman,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Max Ehmer,2014,Defender,0,0,0,Germany,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Joel Robles,2014,Goalkeeper,7,1,3,Spain,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,0,,,0,171,24.43,,,,,39,0,1,0,0,,15,0,5,11,0,3,26,59
Matt Targett,2014,Defender,6,4,1,England,0,0,0,0,0,,,,,,,,6,1,4,7,1,83,13,16,9,3,4,1,0,3,0,1,0,0,0,103,17.17,0,5,40,0,9,,0,0,1,0,,,,,,,,
Héctor Bellerín,2014,Defender,20,13,3,Spain,2,0,1,1,0,,,,,,,,39,1,42,44,22,79,106,92,106,30,19,32,6,15,0,0,0,1,1,749,37.45,3,72,14,0,18,,5,0,16,1,,,,,,,,
Kyle Naughton,2014,Defender,15,8,5,England,0,0,0,0,0,,,,,,,,41,1,21,37,18,78,50,84,64,4,26,16,2,14,0,0,0,0,1,670,44.67,1,20,20,0,16,,1,2,13,0,,,,,,,,
Marc Muniesa,2014,Defender,19,10,6,Spain,0,0,0,0,0,,,,,,,,39,0,38,83,49,67,66,94,82,9,32,28,6,16,0,0,0,0,0,569,29.95,0,20,20,0,23,,3,0,18,0,,,,,,,,
Aaron Lennon,2014,Midfielder,23,9,8,England,2,0,2,0,0,0.09,0,0,9,5,56,0,36,0,13,12,4,78,44,72,79,11,3,10,,,,0,,,2,435,18.91,5,35,20,3,11,,3,0,15,2,,,,,,,,
Mohamed Salah,2014,Forward,3,2,1,Egypt,0,0,0,0,0,0.0,0,0,2,1,50,1,0,0,0,0,0,,,,,,,,,,,,,,0,23,7.67,0,0,,,,,0,0,1,0,,,,,,,,
Rafael,2014,Defender,10,5,1,Brazil,0,0,0,0,0,,,,,,,,21,0,20,31,18,71,42,43,32,7,5,7,0,11,0,0,0,0,1,334,33.4,1,26,19,0,12,,2,0,6,0,,,,,,,,
Patrick McNair,2014,Midfielder,16,10,5,Northern Ireland,0,0,0,0,0,0.0,0,0,4,2,50,1,23,1,26,71,42,65,51,48,38,4,17,13,,,,0,,,0,687,42.94,0,3,33,0,51,,2,0,8,1,,,,,,,,
Paulo Gazzaniga,2014,Goalkeeper,2,1,1,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,,,0,47,23.5,,,,,17,0,0,0,0,,4,0,2,3,0,0,9,21
Tom Carroll,2014,Midfielder,13,8,3,England,0,0,0,0,0,0.0,0,0,4,0,0,0,17,3,11,16,4,71,36,21,38,3,1,11,,,,0,,,0,512,39.38,1,2,0,1,13,,1,0,5,0,,,,,,,,
Ryan Ledson,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Federico Fazio,2014,Defender,20,10,7,Argentina,0,0,0,0,0,,,,,,,,36,1,68,167,118,69,82,143,62,7,97,35,5,25,0,1,1,1,0,891,44.55,0,1,0,1,40,,2,1,15,0,,,,,,,,
Tim Howard,2014,Goalkeeper,32,11,13,United States,,,,,,,,,,,,,,,,,,,,,,,,,7,44,0,4,,,0,859,26.84,,,,,184,0,3,0,1,,65,0,19,57,4,16,223,260
Ryan Huddart,2014,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Michael Harriman,2014,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jos Hooiveld,2014,Defender,0,0,0,Netherlands,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Todd Kane,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Arfield,2014,Midfielder,37,6,19,Canada,2,0,2,0,1,0.05,0,0,44,10,23,3,71,14,41,35,21,66,260,162,290,47,25,65,,,,0,,,1,1361,36.78,2,19,21,5,49,,6,0,54,3,,,,,,,,
Karl Henry,2014,Midfielder,33,7,20,England,0,0,0,0,0,0.0,0,0,10,1,10,0,61,3,36,23,12,79,144,119,98,5,27,22,,,,1,,,0,1023,31.0,0,18,17,0,82,,8,0,39,0,,,,,,,,
Alex Palmer,2014,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Allan McGregor,2014,Goalkeeper,26,5,13,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,5,39,0,2,,,0,636,24.46,,,,,217,0,0,0,1,,64,2,13,21,8,9,70,197
Mame Biram Diouf,2014,Midfielder,34,13,12,Senegal,11,3,7,1,1,0.32,0,0,54,22,41,13,39,13,8,37,29,82,69,149,198,22,53,69,,,,0,,,3,452,13.29,4,29,14,0,5,,7,0,61,18,,,,,,,,
Chris Baird,2014,Defender,19,6,7,Northern Ireland,0,0,0,0,0,,,,,,,,16,0,17,44,23,81,47,37,21,3,17,8,2,16,0,0,0,0,0,330,17.37,0,11,27,1,29,,2,0,9,0,,,,,,,,
Jordan Henderson,2014,Midfielder,37,18,11,England,6,0,6,0,0,0.16,1,0,50,14,28,1,85,16,32,61,31,72,204,152,144,10,39,40,,,,0,,,9,2181,58.95,9,101,31,19,113,,6,0,32,4,,,,,,,,
Jerome Thomas,2014,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,,0,,,0,4,4.0,0,1,0,0,0,,0,0,0,0,,,,,,,,
Matej Delac,2014,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nacho Monreal,2014,Defender,28,17,4,Spain,0,0,0,0,0,,,,,,,,65,2,85,124,70,74,163,167,99,6,79,48,9,22,0,0,0,0,1,1247,44.54,2,47,11,1,30,,3,0,24,1,,,,,,,,
Jamie Sendles-White,2014,Defender,0,0,0,Northern Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Lucas Piazon,2014,Midfielder,0,0,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Anichebe,2014,Forward,21,4,9,Nigeria,3,3,0,0,0,0.14,0,0,25,8,32,0,2,10,1,13,11,,,,,,,,,,,,,,1,310,14.76,1,12,,,,,0,0,18,6,,,,,,,,
Charlie Adam,2014,Midfielder,29,12,11,Scotland,7,1,1,5,0,0.24,1,0,62,17,27,0,52,22,18,22,10,88,131,121,115,20,22,15,,,,0,,,1,764,26.34,2,146,17,0,84,,5,0,38,0,,,,,,,,
Cameron Brannagan,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Janoi Donacien,2014,Defender,0,0,0,Saint Lucia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tyler Blackett,2014,Defender,11,3,4,England,0,0,0,0,0,,,,,,,,10,0,19,44,26,90,45,32,23,6,13,5,2,10,1,0,0,0,0,453,41.18,0,4,25,0,40,,3,1,10,0,,,,,,,,
Phil Bardsley,2014,Defender,25,10,10,Scotland,0,0,0,0,1,,,,,,,,68,10,34,72,42,78,89,156,96,11,46,26,5,29,0,1,0,0,1,719,28.76,2,55,24,1,41,,6,0,24,0,,,,,,,,
Nicklas Helenius,2014,Forward,0,0,0,Denmark,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Brian Murphy,2014,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Callum Roberts,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ross Barkley,2014,Midfielder,29,10,11,England,2,0,1,1,0,0.07,0,0,51,14,27,2,32,18,9,11,9,75,106,151,175,61,27,30,,,,1,,,2,1156,39.86,3,33,18,11,61,,1,0,19,1,,,,,,,,
Gary Gardner,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Daniel Agger,2014,Defender,0,0,0,Denmark,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sandro,2014,Midfielder,17,2,12,Brazil,1,0,1,0,0,0.06,0,0,17,4,24,0,49,8,34,34,15,78,83,95,86,8,28,29,,,,0,,,0,474,27.88,0,4,50,0,20,,6,0,27,0,,,,,,,,
Chris Brunt,2014,Midfielder,34,10,14,Northern Ireland,2,1,0,1,1,0.06,0,0,34,5,15,1,76,11,68,86,47,72,172,160,166,19,51,56,,,,1,,,10,1181,34.74,7,192,29,10,73,,5,0,30,2,,,,,,,,
Víctor Valdés,2014,Goalkeeper,2,0,0,Spain,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,0,58,29.0,,,,,12,0,0,0,0,,7,0,0,2,2,1,5,14
Samuel Galindo,2014,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ashley Barnes,2014,Forward,35,7,17,England,5,2,3,0,4,0.14,0,0,66,21,32,3,23,14,19,36,25,,,,,,,,,,,,,,2,748,21.37,0,28,,,,,4,1,74,10,,,,,,,,
Rickie Lambert,2014,Forward,25,9,9,England,2,0,2,0,1,0.08,0,0,19,8,42,3,5,4,0,7,4,,,,,,,,,,,,,,2,257,10.28,1,7,,,,,2,0,12,12,,,,,,,,
Sebastián Coates,2014,Defender,10,3,4,Uruguay,0,0,0,0,0,,,,,,,,27,4,33,50,23,70,53,59,32,5,20,7,4,12,0,0,0,0,0,240,24.0,0,0,0,0,18,,1,0,9,0,,,,,,,,
Carl Jenkinson,2014,Defender,32,11,10,England,0,0,0,0,0,,,,,,,,37,3,35,113,47,73,126,80,105,11,22,33,9,30,0,1,1,0,2,863,26.97,2,154,16,1,48,,2,0,14,1,,,,,,,,
Ángel Di María,2014,Midfielder,27,14,7,Argentina,3,0,1,2,0,0.11,0,1,61,18,30,2,14,22,17,2,1,79,97,81,117,45,0,3,,,,1,,,10,844,31.26,13,200,21,21,67,,1,0,5,5,,,,,,,,
Valentin Roberge,2014,Defender,1,0,0,France,0,0,0,0,0,,,,,,,,4,0,1,4,1,75,5,4,4,0,0,2,0,2,0,0,0,0,0,33,33.0,0,1,0,0,3,,1,0,2,0,,,,,,,,
Dominic Ball,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Silvestre Varela,2014,Forward,7,1,4,Portugal,1,0,1,0,0,0.14,0,0,10,2,20,1,3,4,7,1,1,,,,,,,,,,,,,,0,129,18.43,0,19,,,,,1,0,7,0,,,,,,,,
Dejan Iliev,2014,Goalkeeper,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Florin Gardos,2014,Defender,11,8,1,Romania,0,0,0,0,0,,,,,,,,20,1,13,37,17,85,36,43,20,0,22,3,1,3,0,0,0,0,0,292,26.55,0,0,0,0,17,,1,0,8,0,,,,,,,,
Kenneth Omeruo,2014,Defender,0,0,0,Nigeria,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Moore,2014,Defender,11,2,6,England,0,0,0,0,1,,,,,,,,13,0,11,79,54,69,45,46,29,3,25,18,1,19,0,0,0,0,0,254,23.09,0,1,0,0,21,,4,0,8,0,,,,,,,,
Marvin Sordell,2014,Forward,14,0,11,England,0,0,0,0,0,0.0,0,0,3,1,33,1,0,1,1,3,3,,,,,,,,,,,,,,0,70,5.0,0,5,,,,,2,0,4,3,,,,,,,,
Iago Aspas,2014,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mile Jedinak,2014,Midfielder,24,6,11,Australia,5,1,4,0,0,0.21,3,1,31,13,42,1,80,10,81,84,64,81,162,221,134,3,112,49,,,,0,,,3,953,39.71,1,6,67,1,51,,3,1,47,0,,,,,,,,
Darron Gibson,2014,Midfielder,9,3,4,Ireland,0,0,0,0,0,0.0,0,0,10,2,20,0,11,3,8,12,7,91,35,24,13,1,8,2,,,,0,,,0,356,39.56,1,5,0,4,26,,0,0,5,0,,,,,,,,
George Evans,2014,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kevin Doyle,2014,Forward,3,1,1,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,0,10,3.33,0,1,,,,,0,0,2,0,,,,,,,,
Ellis Plummer,2014,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jack Butland,2014,Goalkeeper,3,1,1,England,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,,,0,98,32.67,,,,,25,0,0,0,0,,10,0,2,1,1,2,12,24
Clint Hill,2014,Defender,19,4,11,England,1,1,0,0,0,,,,,,,,27,2,25,111,69,74,36,79,54,2,45,19,2,31,0,0,1,1,0,418,22.0,1,25,32,0,45,,4,0,22,0,,,,,,,,
