Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Jason Kennedy,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tomas Rosicky,2006,Midfielder,26,15,7,Czech Republic,3,1,0,2,1,0.12,0,0,61,23,38,0,58,9,9,9,0,71,0,108,100,17,7,5,,,,0,,,1,1025,39.42,0,75,17,0,52,,3,0,13,1,,,,,,,,
Leon Osman,2006,Midfielder,34,13,8,England,3,0,1,2,2,0.09,0,0,72,24,33,0,75,13,23,34,0,77,0,163,238,28,12,23,,,,0,,,1,853,25.09,0,58,14,0,40,,5,0,53,5,,,,,,,,
Ashley Cole,2006,Defender,23,15,2,England,0,0,0,0,0,,,,,,,,74,2,19,93,0,85,0,120,76,11,4,13,9,15,0,0,0,1,2,860,37.39,0,50,26,0,53,,4,0,11,0,,,,,,,,
Damian Bellon,2006,Midfielder,0,0,0,Switzerland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Vincenzo Montella,2006,Forward,10,2,4,Italy,2,0,0,1,0,0.2,1,0,9,2,22,0,2,4,1,0,0,,,,,,,,,,,,,,0,63,6.3,0,4,,,,,0,0,3,9,,,,,,,,
Hogan Ephraim,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Chris James,2006,Midfielder,0,0,0,New Zealand,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Eboué,2006,Defender,24,10,5,Cote D'Ivoire,0,0,0,0,3,,,,,,,,76,1,17,62,0,72,0,135,104,23,9,12,7,24,0,0,0,0,4,1088,45.33,0,70,21,0,51,,2,0,20,0,,,,,,,,
Tony Warner,2006,Goalkeeper,0,0,0,Trinidad And Tobago,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nick Montgomery,2006,Midfielder,26,8,14,Scotland,0,0,0,0,0,0.0,0,0,19,3,16,0,76,4,20,27,0,82,0,121,169,5,13,22,,,,0,,,4,631,24.27,0,32,25,0,30,,7,0,54,1,,,,,,,,
Anderson Silva,2006,Midfielder,1,1,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,100,0,1,1,0,0,0,,,,0,,,0,4,4.0,0,0,0,0,0,,0,0,1,0,,,,,,,,
Hayden Mullins,2006,Midfielder,30,10,17,England,2,1,0,1,0,0.07,0,0,27,9,33,0,69,6,17,23,0,70,0,99,97,4,6,7,,,,0,,,0,1015,33.83,0,10,30,0,97,,4,0,39,0,,,,,,,,
Liam Rosenior,2006,Defender,38,8,15,England,0,0,0,0,0,,,,,,,,121,1,28,199,0,77,0,197,157,26,16,36,7,58,1,0,0,3,2,1315,34.61,0,131,24,0,87,,2,0,28,2,,,,,,,,
Kieran Gibbs,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Albert Jarrett,2006,Midfielder,1,0,1,Sierra Leone,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,,,,0,,,0,8,8.0,0,1,0,0,1,,0,0,0,0,,,,,,,,
Chris Riggott,2006,Defender,6,2,4,England,0,0,0,0,0,,,,,,,,7,0,1,27,0,57,0,24,22,0,12,4,0,13,0,0,0,0,0,184,30.67,0,0,0,0,14,,1,0,10,0,,,,,,,,
Theo Walcott,2006,Forward,16,8,4,England,0,0,0,0,1,0.0,0,0,14,3,21,0,9,5,3,4,0,,,,,,,,,,,,,,3,192,12.0,0,43,,,,,0,0,3,3,,,,,,,,
Sylvain Legwinski,2006,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Leighton Baines,2006,Defender,35,9,20,England,3,0,0,3,0,,,,,,,,89,10,29,144,0,80,0,159,122,14,17,14,7,59,0,0,0,2,0,1050,30.0,0,110,27,0,137,,8,0,33,1,,,,,,,,
Terry Dixon,2006,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Massimo Maccarone,2006,Forward,7,2,3,Italy,1,0,1,0,2,0.14,0,0,5,1,20,0,4,1,0,0,0,,,,,,,,,,,,,,0,44,6.29,0,3,,,,,2,0,7,5,,,,,,,,
Thomas Sørensen,2006,Goalkeeper,29,11,5,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,12,24,0,0,,,0,469,16.17,,,,,137,0,0,0,1,,69,0,22,41,34,0,97,299
Ahmad Elrich,2006,Midfielder,0,0,0,Australia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ade Akinbiyi,2006,Forward,3,0,2,Nigeria,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,45,15.0,0,1,,,,,0,0,2,0,,,,,,,,
Jaroslaw Fojut,2006,Defender,0,0,0,Poland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ricardo Gardner,2006,Midfielder,18,6,7,Jamaica,0,0,0,0,0,0.0,0,0,7,2,29,0,34,2,20,40,0,79,0,64,70,8,1,5,,,,0,,,0,446,24.78,0,20,10,0,17,,6,0,19,0,,,,,,,,
Isaiah Osbourne,2006,Midfielder,11,1,4,England,0,0,0,0,0,0.0,0,0,6,1,17,0,28,0,4,15,0,75,0,35,33,2,1,6,,,,0,,,1,221,20.09,0,3,33,0,10,,1,0,11,0,,,,,,,,
Ledley King,2006,Defender,21,11,5,England,0,0,0,0,0,,,,,,,,48,3,20,162,0,83,0,99,28,1,38,15,4,27,0,0,1,0,1,713,33.95,0,1,100,0,45,,1,0,10,0,,,,,,,,
Ousmane Dabo,2006,Midfielder,13,4,8,France,0,0,0,0,0,0.0,0,0,10,2,20,0,34,3,10,14,0,74,0,55,43,4,9,2,,,,0,,,0,461,35.46,0,22,41,0,51,,3,1,19,0,,,,,,,,
Elliot Omozusi,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
César,2006,Defender,1,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Dean Oliver,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Phil Jagielka,2006,Defender,38,10,20,England,4,1,3,0,0,,,,,,,,109,12,24,208,0,82,1,203,105,1,45,37,9,55,2,0,0,2,1,1216,32.0,0,23,43,0,114,,4,0,23,1,,,,,,,,
Kerrea Gilbert,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jimmy Ryan,2006,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Tonge,2006,Midfielder,27,7,15,England,2,0,2,0,1,0.07,0,1,33,9,27,0,42,13,17,21,0,71,0,94,121,17,6,17,,,,0,,,0,814,30.15,0,23,13,0,69,,6,0,30,0,,,,,,,,
Aaron Lennon,2006,Midfielder,26,14,6,England,3,0,0,3,0,0.12,0,0,22,10,45,0,33,6,10,18,0,79,0,112,117,50,0,5,,,,0,,,7,541,20.81,0,98,18,0,16,,0,0,6,6,,,,,,,,
Anthony Le Tallec,2006,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Moses Ashikodi,2006,Forward,2,1,1,Antigua And Barbuda,0,0,0,0,0,0.0,0,0,1,1,100,0,3,0,0,1,0,,,,,,,,,,,,,,0,4,2.0,0,0,,,,,1,0,3,1,,,,,,,,
Calum Davenport,2006,Defender,16,4,9,England,1,1,0,0,0,,,,,,,,26,0,9,141,0,81,0,82,39,0,37,15,1,25,1,0,1,0,1,503,31.44,0,1,100,0,41,,2,0,16,0,,,,,,,,
Lee Young-Pyo,2006,Defender,21,10,8,South Korea,0,0,0,0,0,,,,,,,,73,1,14,89,0,81,0,124,73,13,8,12,2,29,0,0,0,0,0,720,34.29,0,52,15,0,29,,1,0,14,0,,,,,,,,
Juan Pablo Ángel,2006,Forward,23,6,6,Colombia,4,0,4,0,2,0.17,1,0,36,14,39,0,16,6,7,12,0,,,,,,,,,,,,,,1,558,24.26,0,5,,,,,2,0,45,21,,,,,,,,
Tim Howard,2006,Goalkeeper,36,15,8,United States,,,,,,,,,,,,,,,,,,,,,,,,,14,29,0,0,,,0,722,20.06,,,,,200,0,1,0,3,,134,1,14,76,82,0,152,398
Nathan D'Laryea,2006,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Seol Ki-Hyeon,2006,Midfielder,27,13,11,South Korea,4,2,1,1,0,0.15,0,0,30,13,43,0,60,7,9,4,0,65,0,111,182,16,9,38,,,,0,,,4,463,17.15,0,136,27,0,19,,3,0,29,8,,,,,,,,
Robbie Fowler,2006,Forward,16,8,3,England,3,0,0,3,0,0.19,3,0,20,9,45,0,4,2,2,1,0,,,,,,,,,,,,,,2,184,11.5,0,5,,,,,1,0,8,7,,,,,,,,
Patrice Evra,2006,Defender,24,20,3,France,1,0,0,1,0,,,,,,,,91,1,25,97,0,78,0,171,124,13,27,30,7,13,0,0,1,0,2,886,36.92,0,59,19,0,37,,4,0,32,2,,,,,,,,
Lloyd Sam,2006,Midfielder,7,1,5,Ghana,0,0,0,0,0,0.0,0,0,3,0,0,0,4,1,3,0,0,75,0,10,25,2,0,1,,,,0,,,0,101,14.43,0,19,26,0,6,,1,0,6,5,,,,,,,,
Ben Thatcher,2006,Defender,22,5,10,Wales,0,0,0,0,0,,,,,,,,81,0,13,121,0,68,0,115,71,1,22,9,6,24,0,0,0,1,2,636,28.91,0,30,23,0,54,,6,1,26,0,,,,,,,,
Amdy Faye,2006,Midfielder,28,7,16,Senegal,1,0,1,0,0,0.04,0,0,19,3,16,0,94,4,29,60,0,82,0,154,141,7,15,18,,,,0,,,0,765,27.32,0,8,13,0,52,,6,0,61,2,,,,,,,,
Paddy Kenny,2006,Goalkeeper,34,10,17,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,8,46,0,0,,,0,753,22.15,,,,,249,0,4,0,1,,100,1,15,37,38,0,106,323
Bryan Hodge,2006,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Joseph-Desire Job,2006,Forward,0,0,0,Cameroon,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Scott Spencer,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Alan Quinn,2006,Midfielder,19,5,10,Ireland,0,0,0,0,1,0.0,0,0,25,9,36,0,18,2,3,6,0,89,0,45,77,9,3,12,,,,0,,,1,284,14.95,0,43,16,0,11,,1,0,14,1,,,,,,,,
Michael Barnes,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jerome Thomas,2006,Midfielder,20,6,7,England,3,0,2,1,0,0.15,1,0,19,9,47,0,24,4,8,13,0,88,0,89,112,19,4,1,,,,0,,,2,348,17.4,0,70,23,0,12,,0,0,28,3,,,,,,,,
Robbie Savage,2006,Midfielder,21,9,8,Wales,0,0,0,0,0,0.0,0,0,20,5,25,0,68,4,17,27,0,76,0,117,125,6,10,6,,,,0,,,1,707,33.67,0,43,16,0,42,,8,0,56,1,,,,,,,,
Gilberto Silva,2006,Midfielder,34,18,7,Brazil,10,3,7,0,1,0.29,5,0,40,16,40,0,101,8,17,160,0,63,0,183,136,9,35,24,,,,0,,,2,1907,56.09,0,14,14,0,202,,2,1,42,0,,,,,,,,
Lee Sawyer,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kanu,2006,Forward,36,14,10,Nigeria,10,5,4,1,2,0.28,0,0,75,30,40,0,38,10,7,41,0,,,,,,,,,,,,,,2,904,25.11,0,28,,,,,3,0,73,28,,,,,,,,
Ryan Nelsen,2006,Defender,12,5,4,New Zealand,0,0,0,0,0,,,,,,,,27,1,12,90,0,78,0,50,30,0,15,10,1,19,0,0,0,0,0,415,34.58,0,0,0,0,26,,0,0,12,0,,,,,,,,
Lauren,2006,Defender,10,4,3,Cameroon,0,0,0,0,0,,,,,,,,21,1,6,22,0,81,0,29,48,2,2,5,2,8,0,0,0,0,1,286,28.6,0,22,14,0,12,,1,0,18,1,,,,,,,,
Zurab Khizanishvili,2006,Defender,18,6,9,Georgia,0,0,0,0,0,,,,,,,,60,2,23,113,0,75,0,94,68,2,17,10,4,20,0,0,0,1,0,635,35.28,0,5,20,0,48,,6,0,29,0,,,,,,,,
Nigel Quashie,2006,Midfielder,7,0,5,Scotland,0,0,0,0,0,0.0,0,0,11,4,36,0,20,4,2,9,0,85,0,32,45,3,2,0,,,,0,,,0,305,43.57,0,8,13,0,42,,2,0,19,0,,,,,,,,
Victor Anichebe,2006,Forward,19,8,6,Nigeria,3,0,1,2,0,0.16,0,0,15,6,40,0,4,1,4,2,0,,,,,,,,,,,,,,1,162,8.53,0,17,,,,,6,0,15,5,,,,,,,,
Shaun Maloney,2006,Midfielder,8,3,1,Scotland,1,0,1,0,0,0.13,0,1,17,4,24,0,5,3,1,0,0,80,0,23,24,4,1,0,,,,0,,,0,149,18.63,0,20,10,0,10,,0,0,4,3,,,,,,,,
Phil Bardsley,2006,Defender,13,5,3,Scotland,0,0,0,0,0,,,,,,,,39,0,7,40,0,85,0,52,32,0,4,5,4,11,0,0,0,0,1,417,32.08,0,41,34,0,27,,1,0,14,0,,,,,,,,
Tom Craddock,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Leroy Lita,2006,Forward,33,13,13,England,7,1,3,3,2,0.21,0,0,55,20,36,0,16,9,4,3,0,,,,,,,,,,,,,,2,411,12.45,0,21,,,,,1,0,36,31,,,,,,,,
Craig Lindfield,2006,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Nicky Law,2006,Midfielder,4,1,2,England,0,0,0,0,0,0.0,0,0,3,0,0,0,0,1,2,2,0,0,0,7,7,0,0,1,,,,0,,,0,42,10.5,0,3,33,0,2,,0,0,2,0,,,,,,,,
Mike Roqué,2006,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Ball,2006,Defender,12,3,6,England,0,0,0,0,0,,,,,,,,38,2,3,44,0,76,0,51,37,4,2,5,4,12,0,0,0,0,0,354,29.5,0,27,11,0,23,,1,0,16,0,,,,,,,,
Johann Smith,2006,Forward,1,0,1,United States,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,1,0,,,,,,,,
Emre,2006,Midfielder,24,8,11,Turkey,2,0,0,2,0,0.08,1,0,24,6,25,0,74,7,26,10,0,78,0,153,143,32,1,9,,,,0,,,2,962,40.08,0,108,20,0,99,,6,0,31,1,,,,,,,,
David Dunn,2006,Midfielder,11,5,4,England,0,0,0,0,0,0.0,0,0,9,2,22,0,10,2,1,7,0,60,0,23,40,2,1,1,,,,0,,,0,223,20.27,0,4,25,0,15,,3,0,14,1,,,,,,,,
Nacer Barazite,2006,Forward,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Lee Williamson,2006,Midfielder,5,1,3,Jamaica,0,0,0,0,0,0.0,0,0,7,2,29,0,3,2,2,0,0,100,0,6,16,1,0,2,,,,0,,,1,74,14.8,0,12,8,0,4,,1,0,5,0,,,,,,,,
Ivar Ingimarsson,2006,Defender,38,16,15,Iceland,2,2,0,0,0,,,,,,,,88,6,34,275,0,69,0,222,100,4,86,44,13,47,1,0,0,0,1,899,23.66,0,8,38,0,55,,4,0,30,0,,,,,,,,
El Hadji Diouf,2006,Midfielder,33,15,13,Senegal,5,1,4,0,1,0.15,1,0,38,19,50,0,37,12,19,13,0,78,0,176,237,49,5,21,,,,0,,,5,801,24.27,0,244,16,0,47,,8,1,43,25,,,,,,,,
Daniel Agger,2006,Defender,27,15,5,Denmark,2,1,0,1,0,,,,,,,,50,2,13,139,0,82,0,114,49,12,24,21,15,11,0,0,1,0,2,1142,42.3,0,9,44,0,125,,1,0,16,1,,,,,,,,
Robert Kozluk,2006,Defender,19,5,11,England,0,0,0,0,0,,,,,,,,29,1,9,52,0,66,0,64,52,13,8,7,4,26,0,0,1,2,0,423,22.26,0,23,26,0,36,,4,0,18,1,,,,,,,,
Paul Huntington,2006,Defender,11,5,4,England,1,0,1,0,0,,,,,,,,20,0,7,56,0,95,0,34,27,1,7,3,0,16,0,0,0,0,0,297,27.0,0,4,0,0,18,,4,0,14,0,,,,,,,,
Steve Kabba,2006,Forward,18,4,12,England,0,0,0,0,0,0.0,0,0,13,6,46,0,14,3,4,2,0,,,,,,,,,,,,,,2,159,8.83,0,17,,,,,0,0,16,8,,,,,,,,
Tal Ben Haim,2006,Defender,32,15,11,Israel,0,0,0,0,0,,,,,,,,107,0,20,126,0,77,0,158,72,7,26,12,10,39,0,0,0,0,0,1014,31.69,0,33,36,0,70,,7,0,20,1,,,,,,,,
Kazenga LuaLua,2006,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Stephen Carr,2006,Defender,23,4,12,Ireland,0,0,0,0,0,,,,,,,,52,1,16,58,0,77,0,100,78,13,15,10,4,27,0,0,0,0,0,920,40.0,0,35,11,0,71,,2,0,36,2,,,,,,,,
Nuno Valente,2006,Defender,14,5,4,Portugal,0,0,0,0,0,,,,,,,,25,1,13,44,0,60,0,52,33,2,14,2,3,9,0,0,0,1,0,345,24.64,0,30,30,0,28,,1,0,9,0,,,,,,,,
Matty Pattison,2006,Midfielder,7,2,3,South Africa,0,0,0,0,0,0.0,0,0,2,0,0,0,13,0,7,8,0,77,0,19,10,1,2,0,,,,0,,,0,123,17.57,0,3,0,0,1,,0,0,1,0,,,,,,,,
Sam Hutchinson,2006,Midfielder,1,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,1,1.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jean-Alain Boumsong,2006,Defender,0,0,0,France,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Cristiano Ronaldo,2006,Forward,34,25,5,Portugal,17,2,15,0,7,0.5,3,1,185,67,36,0,23,40,9,24,0,,,,,,,,,,,,,,8,1186,34.88,0,143,,,,,2,0,16,13,,,,,,,,
Joel Grant,2006,Midfielder,0,0,0,Jamaica,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Celestine Babayaro,2006,Defender,12,6,5,Nigeria,0,0,0,0,0,,,,,,,,31,0,13,39,0,77,0,62,54,5,11,9,2,13,0,0,0,0,0,457,38.08,0,4,25,0,10,,5,0,15,0,,,,,,,,
Darron Gibson,2006,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mark Randall,2006,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Alec Chamberlain,2006,Goalkeeper,1,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kevin Doyle,2006,Forward,32,12,14,Ireland,13,4,5,4,1,0.41,3,0,56,27,48,0,22,9,7,11,0,,,,,,,,,,,,,,1,550,17.19,0,57,,,,,0,0,36,22,,,,,,,,
Park Ji-Sung,2006,Midfielder,14,12,1,South Korea,5,1,4,0,2,0.36,0,0,21,8,38,0,26,3,1,4,0,77,0,58,66,9,3,8,,,,0,,,2,296,21.14,0,26,15,0,4,,0,0,6,3,,,,,,,,
Adrian Mariappa,2006,Defender,19,4,11,Jamaica,0,0,0,0,0,,,,,,,,52,1,15,64,0,75,0,94,59,5,22,14,2,32,0,0,0,1,0,509,26.79,0,28,32,0,32,,2,0,12,0,,,,,,,,
Sam Ashton,2006,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jordan Stewart,2006,Defender,31,4,16,England,0,0,0,0,1,,,,,,,,62,4,16,136,0,77,0,130,98,13,24,11,8,46,1,0,0,1,1,776,25.03,0,130,27,0,39,,2,0,41,0,,,,,,,,
Paul Ifill,2006,Midfielder,3,0,1,Barbados,0,0,0,0,0,0.0,0,0,4,0,0,0,3,1,0,2,0,67,0,10,20,2,2,5,,,,0,,,0,36,12.0,0,7,0,0,3,,0,0,1,0,,,,,,,,
Carlton Cole,2006,Forward,17,2,11,England,2,0,2,0,0,0.12,0,0,13,6,46,0,9,2,3,8,0,,,,,,,,,,,,,,1,190,11.18,0,14,,,,,2,0,15,2,,,,,,,,
Nicky Weaver,2006,Goalkeeper,25,8,12,England,,,,,,,,,,,,,,,,,,,,,,,,,9,28,0,0,,,0,395,15.8,,,,,140,0,0,0,0,,49,0,9,45,23,0,51,240
James McFadden,2006,Midfielder,19,7,7,Scotland,2,0,1,1,0,0.11,0,0,18,7,39,0,15,5,2,3,0,87,0,60,93,22,3,15,,,,0,,,0,215,11.32,0,33,9,0,10,,1,0,17,9,,,,,,,,
Martin Laursen,2006,Defender,14,5,0,Denmark,0,0,0,0,0,,,,,,,,23,2,10,94,0,83,0,103,33,0,47,14,5,8,0,0,0,0,1,458,32.71,0,1,0,0,39,,0,0,9,0,,,,,,,,
Rio Ferdinand,2006,Defender,33,25,4,England,1,0,0,1,1,,,,,,,,59,2,36,259,0,80,0,145,75,10,52,28,14,23,1,0,0,0,0,1662,50.36,0,6,33,0,142,,3,0,20,1,,,,,,,,
Keith Gillespie,2006,Midfielder,31,8,17,Northern Ireland,2,1,1,0,0,0.06,0,0,28,12,43,0,52,8,16,36,0,79,0,127,134,13,38,28,,,,0,,,2,795,25.65,0,265,26,0,36,,3,1,23,1,,,,,,,,
DaMarcus Beasley,2006,Defender,18,5,10,United States,3,0,1,2,1,,,,,,,,29,5,8,7,0,66,0,65,63,10,3,2,1,19,0,0,0,0,1,302,16.78,0,23,17,0,8,,1,0,10,3,,,,,,,,
Robert Elliot,2006,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
James Beattie,2006,Forward,33,13,10,England,2,0,2,0,0,0.06,2,0,32,10,31,0,15,4,1,11,0,,,,,,,,,,,,,,3,471,14.27,0,23,,,,,4,0,56,12,,,,,,,,
Lomana Lua Lua,2006,Forward,22,9,8,The Democratic Republic Of Congo,2,0,2,0,1,0.09,1,0,47,21,45,0,13,9,3,1,0,,,,,,,,,,,,,,0,354,16.09,0,29,,,,,0,0,11,25,,,,,,,,
Emil Hallfredsson,2006,Midfielder,0,0,0,Iceland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Craig Gardner,2006,Midfielder,13,4,4,England,2,0,2,0,1,0.15,0,0,23,8,35,0,27,3,2,11,0,85,0,45,40,4,2,8,,,,0,,,0,269,20.69,0,14,7,0,15,,1,0,18,6,,,,,,,,
Marcus Hahnemann,2006,Goalkeeper,38,16,15,United States,,,,,,,,,,,,,,,,,,,,,,,,,13,45,0,0,,,0,878,23.11,,,,,327,0,1,0,2,,164,0,21,55,92,0,128,380
Stipe Pletikosa,2006,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
