Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Gaël Givet,2011,Defender,22,4,13,France,0,0,0,0,0,,,,,,,,25,1,56,173,47,88,47,61,45,1,28,25,1,38,0,0,0,0,1,480,21.82,2,3,33,0,14,,2,1,8,0,,,,,,,,
Patrick Bamford,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Thomas Eisfeld,2011,Midfielder,0,0,0,Germany,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Davide Santon,2011,Defender,24,11,9,Italy,0,0,0,0,0,,,,,,,,39,3,39,42,13,77,113,86,59,12,14,13,8,32,0,0,0,2,1,685,28.54,0,23,13,3,28,,1,0,10,2,,,,,,,,
Zac Aley,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Iago Falque,2011,Forward,0,0,0,Spain,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
James Vaughan,2011,Forward,5,2,3,England,0,0,0,0,0,0.0,0,0,5,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,45,9.0,0,0,,,,,1,0,4,1,,,,,,,,
Nani,2011,Midfielder,29,20,5,Portugal,8,1,5,2,1,0.28,0,0,65,19,29,4,38,16,26,14,4,74,128,134,164,53,15,36,,,,0,,,10,1049,36.17,7,218,22,10,15,,2,0,29,3,,,,,,,,
Adam Drury,2011,Defender,12,4,6,England,0,0,0,0,0,,,,,,,,17,0,16,36,15,71,28,36,25,0,10,3,1,19,0,0,0,0,0,414,34.5,0,30,27,1,24,,2,0,9,0,,,,,,,,
Tomas Rosicky,2011,Midfielder,28,16,6,Czech Republic,1,0,0,1,0,0.04,0,0,38,10,26,3,40,18,25,4,0,75,93,108,93,33,12,12,,,,0,,,4,1275,45.54,10,43,30,31,36,,4,0,24,0,,,,,,,,
Leon Osman,2011,Midfielder,30,13,10,England,5,1,2,2,2,0.17,0,0,62,25,40,4,35,19,36,32,3,69,129,101,154,14,20,29,,,,0,,,1,1014,33.8,1,84,24,8,46,,3,0,22,2,,,,,,,,
Zoltán Gera,2011,Midfielder,3,1,2,Hungary,0,0,0,0,0,0.0,0,0,5,1,20,0,5,0,3,0,0,80,6,13,16,2,2,5,,,,0,,,1,80,26.67,1,5,40,2,1,,0,0,3,0,,,,,,,,
Matt Ball,2011,Midfielder,0,0,0,Northern Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Danny Simpson,2011,Defender,35,18,9,England,0,0,0,0,0,,,,,,,,68,0,60,126,32,82,116,115,97,6,23,28,13,46,0,1,0,6,0,1065,30.43,2,89,28,2,62,,7,0,25,2,,,,,,,,
Ashley Cole,2011,Defender,32,16,8,England,0,0,0,0,0,,,,,,,,80,3,50,65,19,73,145,139,125,11,15,18,9,34,0,1,0,1,6,1405,43.91,6,76,22,5,72,,7,1,31,6,,,,,,,,
Scott Allan,2011,Midfielder,0,0,0,Scotland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Liddle,2011,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Benik Afobe,2011,Forward,0,0,0,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Hogan Ephraim,2011,Midfielder,2,1,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,0,100,3,2,1,0,0,1,,,,0,,,0,10,5.0,0,1,0,0,0,,0,0,0,0,,,,,,,,
Daniel Boateng,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Emmanuel Eboué,2011,Defender,0,0,0,Cote D'Ivoire,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Royston Drenthe,2011,Midfielder,21,8,7,Netherlands,3,0,0,3,0,0.14,0,0,26,9,35,0,26,7,13,4,1,88,53,89,98,21,1,6,,,,2,,,5,308,14.67,4,66,27,1,17,,5,0,25,5,,,,,,,,
Tom Adeyemi,2011,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Bacary Sagna,2011,Defender,21,11,5,France,1,1,0,0,0,,,,,,,,42,3,35,50,12,83,78,128,74,3,57,24,8,17,0,0,1,0,2,1126,53.62,6,88,23,0,38,,2,0,12,0,,,,,,,,
Emmanuel Frimpong,2011,Midfielder,11,5,4,Ghana,0,0,0,0,0,0.0,0,0,7,2,29,0,22,3,23,5,0,73,51,39,36,8,1,5,,,,0,,,1,298,27.09,0,0,0,2,16,,1,1,14,0,,,,,,,,
Oli Johnson,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Eggert Jónsson,2011,Midfielder,3,0,3,Iceland,0,0,0,0,0,0.0,0,0,0,0,0,0,7,0,6,2,1,57,13,9,8,0,1,0,,,,0,,,0,86,28.67,0,2,0,0,5,,1,0,4,0,,,,,,,,
Scott Wootton,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Aaron Ramsey,2011,Midfielder,34,17,10,Wales,2,0,2,0,0,0.06,0,0,62,18,29,6,59,15,27,11,5,66,164,129,188,34,9,19,,,,1,,,4,1925,56.62,5,38,24,30,105,,3,0,32,1,,,,,,,,
Gareth Bale,2011,Forward,36,19,8,Wales,9,1,0,8,4,0.25,0,0,136,45,33,9,43,38,54,39,14,,,,,,,,,,,,,,10,1447,40.19,18,195,,,,,3,0,16,5,,,,,,,,
Ryan Noble,2011,Forward,2,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,1.5,0,0,,,,,0,0,1,0,,,,,,,,
Gaël Kakuta,2011,Midfielder,4,0,4,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,2,0,0,0,3,0,0,0,0,67,4,8,5,3,1,0,,,,0,,,0,27,6.75,0,3,0,1,1,,0,0,0,0,,,,,,,,
Kieran Gibbs,2011,Defender,16,10,2,England,1,0,0,1,0,,,,,,,,34,1,26,35,12,68,72,83,49,18,22,17,5,13,0,0,1,0,0,621,38.81,2,40,13,3,16,,1,0,10,3,,,,,,,,
James Horsfield,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Alan Tate,2011,Defender,5,2,3,England,0,0,0,0,0,,,,,,,,5,0,2,12,4,60,8,9,6,0,1,3,0,6,0,0,0,0,0,81,16.2,0,0,0,0,2,,0,0,2,0,,,,,,,,
David N'Gog,2011,Forward,33,8,19,France,3,0,1,2,2,0.09,0,0,59,21,36,6,39,16,17,27,9,,,,,,,,,,,,,,4,736,22.3,1,18,,,,,2,0,68,15,,,,,,,,
Theo Walcott,2011,Forward,35,21,10,England,8,0,8,0,3,0.23,0,0,76,34,45,9,18,18,17,6,2,,,,,,,,,,,,,,8,839,23.97,13,134,,,,,1,0,13,23,,,,,,,,
Steve Morison,2011,Forward,34,12,13,Wales,9,5,4,0,1,0.26,0,0,64,22,34,5,10,15,9,23,4,,,,,,,,,,,,,,4,546,16.06,4,66,,,,,1,0,36,18,,,,,,,,
Leighton Baines,2011,Defender,33,13,12,England,4,0,0,4,3,,,,,,,,57,9,65,75,18,72,131,123,100,28,8,14,9,35,0,0,1,1,2,1340,40.61,11,241,28,3,72,,7,0,31,6,,,,,,,,
Fabian Delph,2011,Midfielder,11,2,3,England,0,0,0,0,0,0.0,0,0,7,0,0,0,23,4,15,9,0,78,50,59,47,12,6,11,,,,0,,,0,384,34.91,0,11,36,0,13,,3,0,6,0,,,,,,,,
Mousa Dembélé,2011,Midfielder,36,13,14,Belgium,2,0,0,2,1,0.06,0,0,59,22,37,4,112,22,33,21,0,76,213,276,196,79,19,15,,,,0,,,2,1681,46.69,3,21,14,7,47,,6,0,47,2,,,,,,,,
Kudos Oyenuga,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Saido Berahino,2011,Forward,0,0,0,Burundi,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
José Enrique,2011,Defender,35,13,13,Spain,0,0,0,0,0,,,,,,,,69,2,31,47,8,81,270,156,116,51,9,7,11,35,0,1,1,0,2,1824,52.11,5,138,21,6,94,,2,0,15,0,,,,,,,,
Reece Wabara,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Shaun MacDonald,2011,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thomas Sørensen,2011,Goalkeeper,16,5,7,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,2,,,0,333,20.81,,,,,160,0,1,0,0,,46,0,14,26,4,10,32,138
Rhys Murphy,2011,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Phil Jagielka,2011,Defender,30,13,10,England,2,2,0,0,0,,,,,,,,55,1,63,229,56,71,148,134,48,2,54,21,9,31,0,0,1,0,1,1246,41.53,2,7,14,3,197,,2,0,13,0,,,,,,,,
Max Ehmer,2011,Defender,0,0,0,Germany,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Michael Tonge,2011,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jake Cassidy,2011,Forward,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Marc-Antoine Fortuné,2011,Forward,17,6,8,France,2,0,1,1,0,0.12,0,0,39,15,38,1,10,9,6,12,6,,,,,,,,,,,,,,1,361,21.24,1,31,,,,,0,0,20,20,,,,,,,,
Kyle Naughton,2011,Defender,32,10,12,England,0,0,0,0,2,,,,,,,,95,7,57,150,45,72,124,145,91,12,25,15,3,50,0,0,1,2,1,1261,39.41,3,54,24,2,113,,7,0,20,0,,,,,,,,
Garry Monk,2011,Defender,16,6,5,England,0,0,0,0,0,,,,,,,,19,0,12,94,26,74,31,54,41,0,26,18,5,23,0,0,0,0,0,850,53.13,0,0,0,0,45,,3,0,15,0,,,,,,,,
Fabio,2011,Defender,5,4,0,Brazil,0,0,0,0,0,,,,,,,,10,0,7,15,5,70,12,19,17,2,3,4,0,2,0,0,0,0,0,121,24.2,0,9,44,1,4,,1,0,7,0,,,,,,,,
Aaron Lennon,2011,Midfielder,23,13,7,England,3,0,1,2,0,0.13,0,0,18,5,28,3,15,6,13,4,0,67,57,54,73,21,4,6,,,,0,,,5,569,24.74,12,54,26,6,8,,1,0,8,3,,,,,,,,
Steve Gohouri,2011,Defender,10,2,6,Cote D'Ivoire,0,0,0,0,0,,,,,,,,17,0,9,29,12,53,21,44,15,5,13,1,0,23,0,1,0,0,0,305,30.5,0,0,0,0,22,,2,1,5,1,,,,,,,,
Rafael,2011,Defender,12,9,1,Brazil,0,0,0,0,1,,,,,,,,49,3,13,36,15,86,60,83,57,10,12,12,5,12,0,0,0,1,4,616,51.33,3,38,24,0,25,,2,0,12,0,,,,,,,,
Louis Harris,2011,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Kayleden Brown,2011,Forward,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jose Baxter,2011,Forward,1,1,0,England,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,5,5.0,0,0,,,,,0,0,0,0,,,,,,,,
Tim Howard,2011,Goalkeeper,38,15,12,United States,,,,,,,,,,,,,,,,,,,,,,,,,12,40,0,2,,,0,619,16.29,,,,,167,1,1,0,0,,95,2,25,54,21,10,231,340
Tom Hitchcock,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Florent Cuvelier,2011,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Lappin,2011,Midfielder,4,3,0,Scotland,0,0,0,0,0,0.0,0,0,1,0,0,0,8,0,10,15,5,63,11,13,15,0,1,4,,,,0,,,0,171,42.75,0,14,29,0,15,,0,0,4,0,,,,,,,,
Michael Harriman,2011,Defender,1,0,1,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,7.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Vukcevic,2011,Midfielder,7,2,4,Montenegro,1,1,0,0,0,0.14,0,0,7,1,14,0,9,2,7,9,1,89,19,22,24,5,1,4,,,,0,,,1,79,11.29,1,5,0,0,3,,0,0,1,1,,,,,,,,
Petter Vaagen Moen,2011,Midfielder,0,0,0,Norway,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Patrice Evra,2011,Defender,37,27,5,France,0,0,0,0,1,,,,,,,,104,10,51,169,56,77,166,243,163,51,48,39,18,32,0,0,0,0,4,1610,43.51,3,85,18,0,50,,6,0,38,4,,,,,,,,
Nouha Dicko,2011,Forward,0,0,0,Mali,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Csaba Somogyi,2011,Goalkeeper,0,0,0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Paddy Kenny,2011,Goalkeeper,33,10,17,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,7,59,0,2,,,0,686,20.79,,,,,238,0,0,0,1,,107,0,18,22,31,6,97,299
Chuks Aneke,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Lee Lucas,2011,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Button,2011,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jay Bothroyd,2011,Forward,21,4,14,England,2,2,0,0,2,0.1,0,0,36,11,31,7,11,10,6,16,6,,,,,,,,,,,,,,1,435,20.71,1,16,,,,,3,0,31,8,,,,,,,,
Paul Pogba,2011,Midfielder,3,3,0,France,0,0,0,0,0,0.0,0,0,4,0,0,0,3,2,4,2,0,67,5,7,1,3,0,0,,,,0,,,0,85,28.33,0,4,0,0,9,,0,0,1,0,,,,,,,,
Dickson Etuhu,2011,Midfielder,22,9,7,Nigeria,0,0,0,0,0,0.0,0,0,7,2,29,1,31,3,21,22,4,81,58,48,46,2,12,7,,,,0,,,0,565,25.68,0,0,0,1,11,,4,0,23,0,,,,,,,,
Nick Blackman,2011,Forward,1,0,1,Barbados,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,3.0,0,0,,,,,0,0,0,0,,,,,,,,
Chris Baird,2011,Defender,19,8,7,Northern Ireland,0,0,0,0,0,,,,,,,,26,3,43,67,11,77,54,50,38,2,18,9,5,21,2,0,0,1,0,632,33.26,1,9,67,0,56,,6,0,14,0,,,,,,,,
Roman Bednar,2011,Forward,0,0,0,Czech Republic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mark Connolly,2011,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Magaye Gueye,2011,Forward,17,6,6,Senegal,1,0,0,1,0,0.06,0,0,15,4,27,2,4,6,6,2,0,,,,,,,,,,,,,,2,235,13.82,0,40,,,,,1,0,5,1,,,,,,,,
Jerome Thomas,2011,Midfielder,29,12,11,England,1,0,1,0,2,0.03,0,0,34,7,21,1,60,14,31,8,0,83,122,134,137,23,5,3,,,,0,,,1,635,21.9,5,86,21,6,4,,4,0,21,8,,,,,,,,
Matej Delac,2011,Goalkeeper,0,0,0,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andy Keogh,2011,Forward,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Mauro Formica,2011,Midfielder,34,8,20,Argentina,4,0,2,2,1,0.12,0,0,39,14,36,4,78,9,59,20,1,86,104,133,172,14,11,25,,,,0,,,1,697,20.5,3,28,14,8,16,,3,0,33,0,,,,,,,,
Ryan Nelsen,2011,Defender,6,3,2,New Zealand,0,0,0,0,0,,,,,,,,4,1,3,24,6,75,9,11,6,0,5,3,0,4,0,0,0,0,0,111,18.5,0,0,0,0,8,,0,0,3,0,,,,,,,,
Brad Jones,2011,Goalkeeper,1,1,0,Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,,,0,21,21.0,,,,,7,0,1,0,1,,5,1,0,1,2,0,3,4
Lucas Piazon,2011,Midfielder,0,0,0,Brazil,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Anichebe,2011,Forward,12,4,3,Nigeria,4,1,2,1,0,0.33,0,0,11,5,45,1,4,2,2,0,0,,,,,,,,,,,,,,0,119,9.92,0,11,,,,,1,0,3,4,,,,,,,,
Charlie Adam,2011,Midfielder,28,10,9,Scotland,2,0,1,1,1,0.07,1,0,49,11,22,1,62,18,44,35,12,71,183,171,148,25,41,16,,,,0,,,6,1372,49.0,8,170,22,16,136,,4,1,58,1,,,,,,,,
Bruno Perone,2011,Defender,1,0,1,Brazil,0,0,0,0,1,,,,,,,,1,0,1,4,0,100,3,3,8,0,2,1,0,2,0,0,0,0,0,27,27.0,0,0,0,0,1,,0,0,3,0,,,,,,,,
Rory Delap,2011,Midfielder,26,7,10,Ireland,2,2,0,0,1,0.08,0,0,13,3,23,0,36,2,34,44,10,69,60,65,89,7,15,13,,,,0,,,0,411,15.81,1,14,21,0,22,,4,0,29,0,,,,,,,,
Shaun Maloney,2011,Midfielder,13,6,5,Scotland,3,0,3,0,0,0.23,1,0,18,9,50,2,14,4,7,4,1,64,27,41,36,8,1,3,,,,0,,,2,367,28.23,2,37,19,7,12,,1,0,9,0,,,,,,,,
Phil Bardsley,2011,Defender,31,7,13,Scotland,1,0,1,0,0,,,,,,,,78,12,55,109,29,76,135,124,78,9,15,25,8,32,0,0,1,1,0,1174,37.87,1,76,21,1,79,,3,1,20,0,,,,,,,,
Brian Murphy,2011,Goalkeeper,0,0,0,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Louis Moult,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Leroy Lita,2011,Forward,16,5,7,England,2,2,0,0,0,0.13,0,0,12,4,33,0,3,1,6,2,0,,,,,,,,,,,,,,1,104,6.5,1,1,,,,,1,0,8,2,,,,,,,,
Bruno Ribeiro,2011,Defender,0,0,0,Brazil,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Amine Linganzi,2011,Midfielder,0,0,0,Congo,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nigel de Jong,2011,Midfielder,21,16,4,Netherlands,0,0,0,0,0,0.0,0,0,6,0,0,0,36,5,37,13,1,72,87,60,23,3,5,1,,,,0,,,0,896,42.67,1,1,0,4,72,,5,0,12,0,,,,,,,,
David Dunn,2011,Midfielder,26,4,16,England,2,1,1,0,3,0.08,0,0,38,14,37,2,38,10,48,13,1,79,96,89,108,15,8,12,,,,0,,,1,776,29.85,2,35,29,5,55,,3,1,44,2,,,,,,,,
Ross Barkley,2011,Midfielder,6,3,2,England,0,0,0,0,0,0.0,0,0,7,2,29,0,3,2,0,0,0,67,12,17,20,5,4,7,,,,0,,,0,95,15.83,1,7,43,0,13,,0,0,2,0,,,,,,,,
Liam Willis,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
El Hadji Diouf,2011,Midfielder,0,0,0,Senegal,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gary Gardner,2011,Midfielder,14,3,6,England,0,0,0,0,0,0.0,0,0,16,4,25,2,11,4,12,10,2,91,27,25,40,2,7,7,,,,0,,,0,257,18.36,0,8,25,0,27,,1,0,12,0,,,,,,,,
Daniel Agger,2011,Defender,27,11,8,Denmark,1,1,0,0,2,,,,,,,,32,6,59,98,34,66,109,110,54,11,44,25,8,21,1,0,0,0,1,1049,38.85,0,6,33,1,71,,6,0,17,1,,,,,,,,
James Wallace,2011,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sandro,2011,Midfielder,23,14,4,Brazil,0,0,0,0,1,0.0,0,0,19,4,21,2,84,8,43,23,6,74,86,146,67,17,12,12,,,,0,,,0,801,34.83,0,10,10,1,35,,6,0,27,0,,,,,,,,
Richard Stearman,2011,Defender,30,4,18,England,0,0,0,0,0,,,,,,,,57,3,46,141,37,67,80,97,90,4,15,23,4,57,0,1,1,1,0,784,26.13,0,4,25,0,42,,7,0,30,0,,,,,,,,
Habib Beye,2011,Defender,0,0,0,Senegal,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Samuel Galindo,2011,Midfielder,0,0,0,Bolivia,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nathaniel Mendez-Laing,2011,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sebastián Coates,2011,Defender,7,2,4,Uruguay,1,0,1,0,0,,,,,,,,14,0,4,18,5,57,19,28,16,4,9,7,1,10,0,0,0,0,0,220,31.43,0,2,50,0,25,,1,0,4,0,,,,,,,,
Sead Hajrovic,2011,Defender,0,0,0,Switzerland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Carl Jenkinson,2011,Defender,9,6,3,England,0,0,0,0,0,,,,,,,,15,1,3,13,1,73,25,17,22,1,0,1,1,13,0,0,0,0,1,268,29.78,1,32,16,0,27,,0,1,10,0,,,,,,,,
Adam Buxton,2011,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Troy Hewitt,2011,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
